Date,Open,High,Low,Close,Volume,O/C,H/C,L/C,reportedEPS,estimatedEPS,surprise,surprisePercentage,rEPS/C,estEPS/C,surEPS/C,sP/C
6/3/2021,124.6800,124.8500,123.1300,121.7840,76229200,1.02378,1.0252,1.0111,1.4,0.99,0.41,41.4141,0.0115,0.0081,0.0034,0.3401
6/2/2021,124.2800,125.2400,124.0500,123.2823,59278900,1.00809,1.0159,1.0062,1.4,0.99,0.41,41.4141,0.0114,0.0080,0.0033,0.3359
6/1/2021,125.0800,125.3500,123.9400,122.5134,67637100,1.02095,1.0232,1.0116,1.4,0.99,0.41,41.4141,0.0114,0.0081,0.0033,0.3380
5/28/2021,125.5700,125.8000,124.5500,122.8387,71311100,1.02223,1.0241,1.0139,1.4,0.99,0.41,41.4141,0.0114,0.0081,0.0033,0.3371
5/27/2021,126.4400,127.6400,125.0800,123.4992,94625600,1.02381,1.0335,1.0128,1.4,0.99,0.41,41.4141,0.0113,0.0080,0.0033,0.3353
5/26/2021,126.9600,127.3900,126.4200,125.0469,56575900,1.01530,1.0187,1.0110,1.4,0.99,0.41,41.4141,0.0112,0.0079,0.0033,0.3312
5/25/2021,127.8200,128.3200,126.3200,125.0962,72009500,1.02177,1.0258,1.0098,1.4,0.99,0.41,41.4141,0.0112,0.0079,0.0033,0.3311
5/24/2021,126.0100,127.9400,125.9400,125.2933,63092900,1.00572,1.0211,1.0052,1.4,0.99,0.41,41.4141,0.0112,0.0079,0.0033,0.3305
5/21/2021,127.8200,128.0000,125.2100,123.6471,79295400,1.03375,1.0352,1.0126,1.4,0.99,0.41,41.4141,0.0113,0.0080,0.0033,0.3349
5/20/2021,125.2300,127.7200,125.1000,125.5004,76857100,0.99785,1.0177,0.9968,1.4,0.99,0.41,41.4141,0.0112,0.0079,0.0033,0.3300
5/19/2021,123.1600,124.9200,122.8600,122.9176,92612000,1.00197,1.0163,0.9995,1.4,0.99,0.41,41.4141,0.0114,0.0081,0.0033,0.3369
5/18/2021,126.5600,126.9900,124.7800,123.0753,63342900,1.02831,1.0318,1.0139,1.4,0.99,0.41,41.4141,0.0114,0.0080,0.0033,0.3365
5/17/2021,126.8200,126.9300,125.1700,124.4751,74244600,1.01884,1.0197,1.0056,1.4,0.99,0.41,41.4141,0.0112,0.0080,0.0033,0.3327
5/14/2021,126.2500,127.8900,125.8500,125.6384,81918000,1.00487,1.0179,1.0017,1.4,0.99,0.41,41.4141,0.0111,0.0079,0.0033,0.3296
5/13/2021,124.5800,126.1500,124.2600,123.1936,105861300,1.01125,1.0240,1.0087,1.4,0.99,0.41,41.4141,0.0114,0.0080,0.0033,0.3362
5/12/2021,123.4000,124.6400,122.2500,121.0249,112172300,1.01963,1.0299,1.0101,1.4,0.99,0.41,41.4141,0.0116,0.0082,0.0034,0.3422
5/11/2021,123.5000,126.2700,122.7700,124.1203,126142800,0.99500,1.0173,0.9891,1.4,0.99,0.41,41.4141,0.0113,0.0080,0.0033,0.3337
5/10/2021,129.4100,129.5400,126.8100,125.0469,88071200,1.03489,1.0359,1.0141,1.4,0.99,0.41,41.4141,0.0112,0.0079,0.0033,0.3312
5/7/2021,130.8500,131.2600,129.4800,128.3591,78973300,1.01941,1.0226,1.0087,1.4,0.99,0.41,41.4141,0.0109,0.0077,0.0032,0.3226
5/6/2021,127.8900,129.7500,127.1300,127.6790,78128300,1.00165,1.0162,0.9957,1.4,0.99,0.41,41.4141,0.0110,0.0078,0.0032,0.3244
5/5/2021,129.2000,130.4500,127.9700,126.0650,84000900,1.02487,1.0348,1.0151,1.4,0.99,0.41,41.4141,0.0111,0.0079,0.0033,0.3285
5/4/2021,131.1900,131.4900,126.7000,125.8190,137564700,1.04269,1.0451,1.0070,1.4,0.99,0.41,41.4141,0.0111,0.0079,0.0033,0.3292
5/3/2021,132.0400,134.0700,131.8300,130.4344,75135100,1.01231,1.0279,1.0107,1.4,0.99,0.41,41.4141,0.0107,0.0076,0.0031,0.3175
4/30/2021,131.7800,133.5600,131.0700,129.3716,109839500,1.01862,1.0324,1.0131,1.4,0.99,0.41,41.4141,0.0108,0.0077,0.0032,0.3201
4/29/2021,136.4700,137.0700,132.4500,131.3595,151101000,1.03890,1.0435,1.0083,1.4,0.99,0.41,41.4141,0.0107,0.0075,0.0031,0.3153
4/28/2021,134.3100,135.0200,133.0800,131.4579,107760100,1.02170,1.0271,1.0123,1.4,0.99,0.41,41.4141,0.0106,0.0075,0.0031,0.3150
4/27/2021,135.0100,135.4100,134.1100,132.2551,66015800,1.02083,1.0239,1.0140,1.68,1.41,0.27,19.1489,0.0127,0.0107,0.0020,0.1448
4/26/2021,134.8300,135.0600,133.5600,132.5798,66905100,1.01697,1.0187,1.0074,1.68,1.41,0.27,19.1489,0.0127,0.0106,0.0020,0.1444
4/23/2021,132.1600,135.1200,132.1600,132.1862,78657500,0.99980,1.0222,0.9998,1.68,1.41,0.27,19.1489,0.0127,0.0107,0.0020,0.1449
4/22/2021,133.0400,134.1500,131.4100,129.8440,84566500,1.02461,1.0332,1.0121,1.68,1.41,0.27,19.1489,0.0129,0.0109,0.0021,0.1475
4/21/2021,132.3600,133.7500,131.3000,131.3792,68847100,1.00747,1.0180,0.9994,1.68,1.41,0.27,19.1489,0.0128,0.0107,0.0021,0.1458
4/20/2021,135.0200,135.5300,131.8100,130.9954,94812300,1.03072,1.0346,1.0062,1.68,1.41,0.27,19.1489,0.0128,0.0108,0.0021,0.1462
4/19/2021,133.5100,135.4700,133.3400,132.6979,94264200,1.00612,1.0209,1.0048,1.68,1.41,0.27,19.1489,0.0127,0.0106,0.0020,0.1443
4/16/2021,134.3000,134.6700,133.2800,132.0287,84922400,1.01720,1.0200,1.0095,1.68,1.41,0.27,19.1489,0.0127,0.0107,0.0020,0.1450
4/15/2021,133.8200,135.0000,133.6400,132.3633,89347100,1.01101,1.0199,1.0096,1.68,1.41,0.27,19.1489,0.0127,0.0107,0.0020,0.1447
4/14/2021,134.9400,135.0000,131.6600,129.9326,87222800,1.03854,1.0390,1.0133,1.68,1.41,0.27,19.1489,0.0129,0.0109,0.0021,0.1474
4/13/2021,132.4400,134.6600,131.9300,132.2944,91266500,1.00110,1.0179,0.9972,1.68,1.41,0.27,19.1489,0.0127,0.0107,0.0020,0.1447
4/12/2021,132.5200,132.8500,130.6300,129.1551,91420000,1.02605,1.0286,1.0114,1.68,1.41,0.27,19.1489,0.0130,0.0109,0.0021,0.1483
4/9/2021,129.8000,133.0400,129.4700,130.8872,106686700,0.99169,1.0164,0.9892,1.68,1.41,0.27,19.1489,0.0128,0.0108,0.0021,0.1463
4/8/2021,128.9500,130.3900,128.5200,128.2891,88844600,1.00515,1.0164,1.0018,1.68,1.41,0.27,19.1489,0.0131,0.0110,0.0021,0.1493
4/7/2021,125.8300,127.9200,125.1400,125.8682,83466700,0.99970,1.0163,0.9942,1.68,1.41,0.27,19.1489,0.0133,0.0112,0.0021,0.1521
4/6/2021,126.5000,127.1300,125.6500,124.2050,80171300,1.01848,1.0235,1.0116,1.68,1.41,0.27,19.1489,0.0135,0.0114,0.0022,0.1542
4/5/2021,123.8700,126.1600,123.0700,123.8999,88651200,0.99976,1.0182,0.9933,1.68,1.41,0.27,19.1489,0.0136,0.0114,0.0022,0.1546
4/1/2021,123.6600,124.1800,122.4900,121.0460,75089100,1.02159,1.0259,1.0119,1.68,1.41,0.27,19.1489,0.0139,0.0116,0.0022,0.1582
3/31/2021,121.6500,123.5200,121.1500,120.2095,118323800,1.01198,1.0275,1.0078,1.68,1.41,0.27,19.1489,0.0140,0.0117,0.0022,0.1593
3/30/2021,120.1100,120.4000,118.8600,117.9953,85671900,1.01792,1.0204,1.0073,1.68,1.41,0.27,19.1489,0.0142,0.0119,0.0023,0.1623
3/29/2021,121.6500,122.5800,120.7300,119.4616,80819200,1.01832,1.0261,1.0106,1.68,1.41,0.27,19.1489,0.0141,0.0118,0.0023,0.1603
3/26/2021,120.3500,121.4800,118.9200,119.2844,94071200,1.00893,1.0184,0.9969,1.68,1.41,0.27,19.1489,0.0141,0.0118,0.0023,0.1605
3/25/2021,119.5400,121.6600,119.0000,118.6743,98844700,1.00729,1.0252,1.0027,1.68,1.41,0.27,19.1489,0.0142,0.0119,0.0023,0.1614
3/24/2021,122.8200,122.9000,120.0700,118.1822,88530500,1.03924,1.0399,1.0160,1.68,1.41,0.27,19.1489,0.0142,0.0119,0.0023,0.1620
3/23/2021,123.3300,124.2400,122.1400,120.5933,95467100,1.02269,1.0302,1.0128,1.68,1.41,0.27,19.1489,0.0139,0.0117,0.0022,0.1588
3/22/2021,120.3300,123.8700,120.2600,121.4298,111912300,0.99094,1.0201,0.9904,1.68,1.41,0.27,19.1489,0.0138,0.0116,0.0022,0.1577
3/19/2021,119.9000,121.4300,119.6800,118.0838,185549500,1.01538,1.0283,1.0135,1.68,1.41,0.27,19.1489,0.0142,0.0119,0.0023,0.1622
3/18/2021,122.8800,123.1800,120.3200,118.6153,121229700,1.03595,1.0385,1.0144,1.68,1.41,0.27,19.1489,0.0142,0.0119,0.0023,0.1614
3/17/2021,124.0500,125.8600,122.3400,122.7781,111932600,1.01036,1.0251,0.9964,1.68,1.41,0.27,19.1489,0.0137,0.0115,0.0022,0.1560
3/16/2021,125.7000,127.2200,124.7200,123.5752,115227900,1.01719,1.0295,1.0093,1.68,1.41,0.27,19.1489,0.0136,0.0114,0.0022,0.1550
3/15/2021,121.4100,124.0000,120.4200,122.0203,92403800,0.99500,1.0162,0.9869,1.68,1.41,0.27,19.1489,0.0138,0.0116,0.0022,0.1569
3/12/2021,120.4000,121.1700,119.1600,119.1073,88105100,1.01085,1.0173,1.0004,1.68,1.41,0.27,19.1489,0.0141,0.0118,0.0023,0.1608
3/11/2021,122.5400,123.2100,121.2600,120.0225,103026500,1.02098,1.0266,1.0103,1.68,1.41,0.27,19.1489,0.0140,0.0117,0.0022,0.1595
3/10/2021,121.6900,122.1700,119.4500,118.0740,111943300,1.03062,1.0347,1.0117,1.68,1.41,0.27,19.1489,0.0142,0.0119,0.0023,0.1622
3/9/2021,119.0300,122.0600,118.7900,119.1663,129525800,0.99886,1.0243,0.9968,1.68,1.41,0.27,19.1489,0.0141,0.0118,0.0023,0.1607
3/8/2021,120.9300,121.0000,116.2100,114.5115,154376600,1.05605,1.0567,1.0148,1.68,1.41,0.27,19.1489,0.0147,0.0123,0.0024,0.1672
3/5/2021,120.9800,121.9400,117.5700,119.4911,153766600,1.01246,1.0205,0.9839,1.68,1.41,0.27,19.1489,0.0141,0.0118,0.0023,0.1603
3/4/2021,121.7500,123.6000,118.6200,118.2216,178155000,1.02985,1.0455,1.0034,1.68,1.41,0.27,19.1489,0.0142,0.0119,0.0023,0.1620
3/3/2021,124.8100,125.7100,121.8400,120.1209,112966300,1.03904,1.0465,1.0143,1.68,1.41,0.27,19.1489,0.0140,0.0117,0.0022,0.1594
3/2/2021,128.4100,128.7200,125.0100,123.1323,102260900,1.04286,1.0454,1.0152,1.68,1.41,0.27,19.1489,0.0136,0.0115,0.0022,0.1555
3/1/2021,123.7500,127.9300,122.7900,125.7599,116307900,0.98402,1.0173,0.9764,1.68,1.41,0.27,19.1489,0.0134,0.0112,0.0021,0.1523
2/26/2021,122.5900,124.8500,121.2000,119.3337,164560400,1.02729,1.0462,1.0156,1.68,1.41,0.27,19.1489,0.0141,0.0118,0.0023,0.1605
2/25/2021,124.6800,126.4600,120.5400,119.0679,148199500,1.04713,1.0621,1.0124,1.68,1.41,0.27,19.1489,0.0141,0.0118,0.0023,0.1608
2/24/2021,124.9400,125.5600,122.2300,123.3587,111039900,1.01282,1.0178,0.9909,1.68,1.41,0.27,19.1489,0.0136,0.0114,0.0022,0.1552
2/23/2021,123.7600,126.7100,118.3900,123.8606,158273000,0.99919,1.0230,0.9558,1.68,1.41,0.27,19.1489,0.0136,0.0114,0.0022,0.1546
2/22/2021,128.0100,129.7200,125.6000,123.9983,103916400,1.03235,1.0461,1.0129,1.68,1.41,0.27,19.1489,0.0135,0.0114,0.0022,0.1544
2/19/2021,130.2400,130.7100,128.8000,127.8069,87668800,1.01904,1.0227,1.0078,1.68,1.41,0.27,19.1489,0.0131,0.0110,0.0021,0.1498
2/18/2021,129.2000,130.0000,127.4100,127.6494,96856700,1.01215,1.0184,0.9981,1.68,1.41,0.27,19.1489,0.0132,0.0110,0.0021,0.1500
2/17/2021,131.2500,132.2200,129.4700,128.7614,97918500,1.01933,1.0269,1.0055,1.68,1.41,0.27,19.1489,0.0130,0.0110,0.0021,0.1487
2/16/2021,135.4900,136.0100,132.7900,131.0741,80576300,1.03369,1.0377,1.0131,1.68,1.41,0.27,19.1489,0.0128,0.0108,0.0021,0.1461
2/12/2021,134.3500,135.5300,133.6900,133.2195,60145100,1.00849,1.0173,1.0035,1.68,1.41,0.27,19.1489,0.0126,0.0106,0.0020,0.1437
2/11/2021,135.9000,136.3900,133.7700,132.9833,64280000,1.02193,1.0256,1.0059,1.68,1.41,0.27,19.1489,0.0126,0.0106,0.0020,0.1440
2/10/2021,136.4800,136.9900,134.4000,133.2392,73046600,1.02432,1.0282,1.0087,1.68,1.41,0.27,19.1489,0.0126,0.0106,0.0020,0.1437
2/9/2021,136.6200,137.8800,135.8500,133.8494,76774200,1.02070,1.0301,1.0149,1.68,1.41,0.27,19.1489,0.0126,0.0105,0.0020,0.1431
2/8/2021,136.0300,136.9600,134.9200,134.7350,71297200,1.00961,1.0165,1.0014,1.68,1.41,0.27,19.1489,0.0125,0.0105,0.0020,0.1421
2/5/2021,137.3500,137.4200,135.8600,134.5874,75693800,1.02053,1.0210,1.0095,1.68,1.41,0.27,19.1489,0.0125,0.0105,0.0020,0.1423
2/4/2021,136.3000,137.4000,134.5900,135.0057,84183100,1.00959,1.0177,0.9969,1.68,1.41,0.27,19.1489,0.0124,0.0104,0.0020,0.1418
2/3/2021,135.7600,135.7700,133.6100,131.6155,89880900,1.03149,1.0316,1.0152,1.68,1.41,0.27,19.1489,0.0128,0.0107,0.0021,0.1455
2/2/2021,135.7300,136.3100,134.6100,132.6473,83305400,1.02324,1.0276,1.0148,1.68,1.41,0.27,19.1489,0.0127,0.0106,0.0020,0.1444
2/1/2021,133.7500,135.3800,130.9300,131.8121,106239800,1.01470,1.0271,0.9933,1.68,1.41,0.27,19.1489,0.0127,0.0107,0.0020,0.1453
1/29/2021,135.8300,136.7400,130.2100,129.6699,177523800,1.04751,1.0545,1.0042,1.68,1.41,0.27,19.1489,0.0130,0.0109,0.0021,0.1477
1/28/2021,139.5200,141.9900,136.7000,134.7109,142621100,1.03570,1.0540,1.0148,1.68,1.41,0.27,19.1489,0.0125,0.0105,0.0020,0.1421
1/27/2021,143.4300,144.3000,140.4100,139.5946,140843800,1.02748,1.0337,1.0058,1.68,1.41,0.27,19.1489,0.0120,0.0101,0.0019,0.1372
1/26/2021,143.6000,144.3000,141.3700,140.6755,98390600,1.02079,1.0258,1.0049,0.73,0.7,0.03,4.2857,0.0052,0.0050,0.0002,0.0305
1/25/2021,143.0700,145.0900,136.5400,140.4397,157611700,1.01873,1.0331,0.9722,0.73,0.7,0.03,4.2857,0.0052,0.0050,0.0002,0.0305
1/22/2021,136.2800,139.8500,135.0200,136.6566,114459400,0.99724,1.0234,0.9880,0.73,0.7,0.03,4.2857,0.0053,0.0051,0.0002,0.0314
1/21/2021,133.8000,139.6700,133.5900,134.4947,120150900,0.99483,1.0385,0.9933,0.73,0.7,0.03,4.2857,0.0054,0.0052,0.0002,0.0319
1/20/2021,128.6600,132.4900,128.5500,129.7387,104319500,0.99169,1.0212,0.9908,0.73,0.7,0.03,4.2857,0.0056,0.0054,0.0002,0.0330
1/19/2021,127.7800,128.7100,126.9400,125.6116,90757300,1.01726,1.0247,1.0106,0.73,0.7,0.03,4.2857,0.0058,0.0056,0.0002,0.0341
1/15/2021,128.7800,130.2200,127.0000,124.9335,111598500,1.03079,1.0423,1.0165,0.73,0.7,0.03,4.2857,0.0058,0.0056,0.0002,0.0343
1/14/2021,130.8000,131.0000,128.7600,126.6729,90221800,1.03258,1.0342,1.0165,0.73,0.7,0.03,4.2857,0.0058,0.0055,0.0002,0.0338
1/13/2021,128.7600,131.4500,128.4900,128.6185,88636800,1.00110,1.0220,0.9990,0.73,0.7,0.03,4.2857,0.0057,0.0054,0.0002,0.0333
1/12/2021,128.5000,129.6900,126.8600,126.5647,91951100,1.01529,1.0247,1.0023,0.73,0.7,0.03,4.2857,0.0058,0.0055,0.0002,0.0339
1/11/2021,129.1900,130.1700,128.5000,126.7416,100384500,1.01932,1.0271,1.0139,0.73,0.7,0.03,4.2857,0.0058,0.0055,0.0002,0.0338
1/8/2021,132.4300,132.6300,130.2300,129.7583,105158200,1.02059,1.0221,1.0036,0.73,0.7,0.03,4.2857,0.0056,0.0054,0.0002,0.0330
1/7/2021,128.3600,131.6300,127.8600,128.6479,109578200,0.99776,1.0232,0.9939,0.73,0.7,0.03,4.2857,0.0057,0.0054,0.0002,0.0333
1/6/2021,127.7200,131.0500,126.3800,124.4029,155088000,1.02666,1.0534,1.0159,0.73,0.7,0.03,4.2857,0.0059,0.0056,0.0002,0.0345
1/5/2021,128.8900,131.7400,128.4300,128.7364,97664900,1.00119,1.0233,0.9976,0.73,0.7,0.03,4.2857,0.0057,0.0054,0.0002,0.0333
1/4/2021,133.5200,133.6100,126.7600,127.1642,143301900,1.04998,1.0507,0.9968,0.73,0.7,0.03,4.2857,0.0057,0.0055,0.0002,0.0337
12/31/2020,134.0800,134.7400,131.7200,130.3872,99116600,1.02832,1.0334,1.0102,0.73,0.7,0.03,4.2857,0.0056,0.0054,0.0002,0.0329
12/30/2020,135.5800,135.9900,133.4000,131.3994,96452100,1.03182,1.0349,1.0152,0.73,0.7,0.03,4.2857,0.0056,0.0053,0.0002,0.0326
12/29/2020,138.0500,138.7900,134.3400,132.5294,121047300,1.04166,1.0472,1.0137,0.73,0.7,0.03,4.2857,0.0055,0.0053,0.0002,0.0323
12/28/2020,133.9900,137.3400,133.5100,134.3178,124486200,0.99756,1.0225,0.9940,0.73,0.7,0.03,4.2857,0.0054,0.0052,0.0002,0.0319
12/24/2020,131.3200,133.4600,131.1000,129.6797,54930100,1.01265,1.0292,1.0110,0.73,0.7,0.03,4.2857,0.0056,0.0054,0.0002,0.0330
12/23/2020,132.1600,132.4300,130.7800,128.6872,88223700,1.02699,1.0291,1.0163,0.73,0.7,0.03,4.2857,0.0057,0.0054,0.0002,0.0333
12/22/2020,131.6100,134.4100,129.6500,129.5913,168904800,1.01558,1.0372,1.0005,0.73,0.7,0.03,4.2857,0.0056,0.0054,0.0002,0.0331
12/21/2020,125.0200,128.3100,123.4500,126.0046,121251600,0.99219,1.0183,0.9797,0.73,0.7,0.03,4.2857,0.0058,0.0056,0.0002,0.0340
12/18/2020,128.9600,129.1000,126.1200,124.4619,192541500,1.03614,1.0373,1.0133,0.73,0.7,0.03,4.2857,0.0059,0.0056,0.0002,0.0344
12/17/2020,128.9000,129.5800,128.0400,126.4665,94359800,1.01924,1.0246,1.0124,0.73,0.7,0.03,4.2857,0.0058,0.0055,0.0002,0.0339
12/16/2020,127.4100,128.3700,126.5600,125.5919,98208600,1.01448,1.0221,1.0077,0.73,0.7,0.03,4.2857,0.0058,0.0056,0.0002,0.0341
12/15/2020,124.3400,127.9000,124.1300,125.6607,157243700,0.98949,1.0178,0.9878,0.73,0.7,0.03,4.2857,0.0058,0.0056,0.0002,0.0341
12/14/2020,122.6000,123.3500,121.5400,119.6666,79184500,1.02451,1.0308,1.0157,0.73,0.7,0.03,4.2857,0.0061,0.0058,0.0003,0.0358
12/11/2020,122.4300,122.7600,120.5500,120.2856,86939800,1.01783,1.0206,1.0022,0.73,0.7,0.03,4.2857,0.0061,0.0058,0.0002,0.0356
12/10/2020,120.5000,123.8700,120.1500,121.1012,81312200,0.99504,1.0229,0.9921,0.73,0.7,0.03,4.2857,0.0060,0.0058,0.0002,0.0354
12/9/2020,124.5300,125.9500,121.0000,119.6666,115089200,1.04064,1.0525,1.0111,0.73,0.7,0.03,4.2857,0.0061,0.0058,0.0003,0.0358
12/8/2020,124.3700,124.9800,123.0900,122.2214,82225500,1.01758,1.0226,1.0071,0.73,0.7,0.03,4.2857,0.0060,0.0057,0.0002,0.0351
12/7/2020,122.3100,124.5700,122.2500,121.6024,86712000,1.00582,1.0244,1.0053,0.73,0.7,0.03,4.2857,0.0060,0.0058,0.0002,0.0352
12/4/2020,122.6000,122.8600,121.5200,120.1284,78260400,1.02057,1.0227,1.0116,0.73,0.7,0.03,4.2857,0.0061,0.0058,0.0002,0.0357
12/3/2020,123.5200,123.7800,122.2100,120.8064,78967600,1.02246,1.0246,1.0116,0.73,0.7,0.03,4.2857,0.0060,0.0058,0.0002,0.0355
12/2/2020,122.0200,123.3700,120.8900,120.9440,89004200,1.00890,1.0201,0.9996,0.73,0.7,0.03,4.2857,0.0060,0.0058,0.0002,0.0354
12/1/2020,121.0100,123.4700,120.0100,120.5903,127728200,1.00348,1.0239,0.9952,0.73,0.7,0.03,4.2857,0.0061,0.0058,0.0002,0.0355
11/30/2020,116.9700,120.9700,116.8100,116.9840,169410200,0.99988,1.0341,0.9985,0.73,0.7,0.03,4.2857,0.0062,0.0060,0.0003,0.0366
11/27/2020,116.5700,117.4900,116.2200,114.5666,46691300,1.01749,1.0255,1.0144,0.73,0.7,0.03,4.2857,0.0064,0.0061,0.0003,0.0374
11/25/2020,115.5500,116.7500,115.1700,114.0164,76499200,1.01345,1.0240,1.0101,0.73,0.7,0.03,4.2857,0.0064,0.0061,0.0003,0.0376
11/24/2020,113.9100,115.8500,112.5900,113.1713,113874200,1.00653,1.0237,0.9949,0.73,0.7,0.03,4.2857,0.0065,0.0062,0.0003,0.0379
11/23/2020,117.1800,117.6200,113.7500,111.8742,127959300,1.04743,1.0514,1.0168,0.73,0.7,0.03,4.2857,0.0065,0.0063,0.0003,0.0383
11/20/2020,118.6400,118.7700,117.2900,115.3036,73604300,1.02894,1.0301,1.0172,0.73,0.7,0.03,4.2857,0.0063,0.0061,0.0003,0.0372
11/19/2020,117.5900,119.0600,116.8100,116.5811,74113000,1.00865,1.0213,1.0020,0.73,0.7,0.03,4.2857,0.0063,0.0060,0.0003,0.0368
11/18/2020,118.6100,119.8200,118.0000,115.9816,76322100,1.02266,1.0331,1.0174,0.73,0.7,0.03,4.2857,0.0063,0.0060,0.0003,0.0370
11/17/2020,119.5500,120.6700,118.9600,117.3181,74271000,1.01902,1.0286,1.0140,0.73,0.7,0.03,4.2857,0.0062,0.0060,0.0003,0.0365
11/16/2020,118.9200,120.9900,118.1500,118.2123,91183000,1.00599,1.0235,0.9995,0.73,0.7,0.03,4.2857,0.0062,0.0059,0.0003,0.0363
11/13/2020,119.4400,119.6700,117.8700,117.1903,81581900,1.01920,1.0212,1.0058,0.73,0.7,0.03,4.2857,0.0062,0.0060,0.0003,0.0366
11/12/2020,119.6200,120.5300,118.5700,117.1412,103162300,1.02116,1.0289,1.0122,0.73,0.7,0.03,4.2857,0.0062,0.0060,0.0003,0.0366
11/11/2020,117.1900,119.6300,116.4400,117.4163,112295000,0.99807,1.0189,0.9917,0.73,0.7,0.03,4.2857,0.0062,0.0060,0.0003,0.0365
11/10/2020,115.5500,117.5900,114.1300,113.9574,138023400,1.01398,1.0319,1.0015,0.73,0.7,0.03,4.2857,0.0064,0.0061,0.0003,0.0376
11/9/2020,120.5000,121.9900,116.0500,114.3013,154515300,1.05423,1.0673,1.0153,0.73,0.7,0.03,4.2857,0.0064,0.0061,0.0003,0.0375
11/6/2020,118.3200,119.2000,116.1300,116.6302,114457900,1.01449,1.0220,0.9957,0.73,0.7,0.03,4.2857,0.0063,0.0060,0.0003,0.0367
11/5/2020,117.9500,119.6200,116.8700,116.7629,126387100,1.01017,1.0245,1.0009,0.73,0.7,0.03,4.2857,0.0063,0.0060,0.0003,0.0367
11/4/2020,114.1400,115.5900,112.3500,112.7606,138235500,1.01223,1.0251,0.9964,0.73,0.7,0.03,4.2857,0.0065,0.0062,0.0003,0.0380
11/3/2020,109.6600,111.4900,108.7300,108.3365,107624400,1.01222,1.0291,1.0036,0.73,0.7,0.03,4.2857,0.0067,0.0065,0.0003,0.0396
11/2/2020,109.1100,110.6800,107.3200,106.6983,122866900,1.02260,1.0373,1.0058,0.73,0.7,0.03,4.2857,0.0068,0.0066,0.0003,0.0402
10/30/2020,111.0600,111.9900,107.7200,106.7866,190272600,1.04002,1.0487,1.0087,0.73,0.7,0.03,4.2857,0.0068,0.0066,0.0003,0.0401
10/29/2020,112.3700,116.9300,112.2000,113.1235,146129200,0.99334,1.0336,0.9918,0.73,0.7,0.03,4.2857,0.0065,0.0062,0.0003,0.0379
10/28/2020,115.0500,115.4300,111.1000,109.0820,143937800,1.05471,1.0582,1.0185,0.65,0.51,0.14,27.451,0.0060,0.0047,0.0013,0.2517
10/27/2020,115.4900,117.2800,114.5400,114.3791,92276800,1.00971,1.0254,1.0014,0.65,0.51,0.14,27.451,0.0057,0.0045,0.0012,0.2400
10/26/2020,114.0100,116.5500,112.8800,112.8587,111850700,1.01020,1.0327,1.0002,0.65,0.51,0.14,27.451,0.0058,0.0045,0.0012,0.2432
10/23/2020,116.3900,116.5500,114.2800,112.8488,82572600,1.03138,1.0328,1.0127,0.65,0.51,0.14,27.451,0.0058,0.0045,0.0012,0.2433
10/22/2020,117.4500,118.0400,114.5900,113.5453,101988000,1.03439,1.0396,1.0092,0.65,0.51,0.14,27.451,0.0057,0.0045,0.0012,0.2418
10/21/2020,116.6700,118.7100,116.4500,114.6440,89946000,1.01767,1.0355,1.0158,0.65,0.51,0.14,27.451,0.0057,0.0044,0.0012,0.2394
10/20/2020,116.2000,118.9800,115.6300,115.2718,124423700,1.00805,1.0322,1.0031,0.65,0.51,0.14,27.451,0.0056,0.0044,0.0012,0.2381
10/19/2020,119.9600,120.4200,115.6600,113.7710,120639300,1.05440,1.0584,1.0166,0.65,0.51,0.14,27.451,0.0057,0.0045,0.0012,0.2413
10/16/2020,121.2800,121.5500,118.8100,116.7531,115393800,1.03877,1.0411,1.0176,0.65,0.51,0.14,27.451,0.0056,0.0044,0.0012,0.2351
10/15/2020,118.7200,121.2000,118.1500,118.4109,112559200,1.00261,1.0236,0.9978,0.65,0.51,0.14,27.451,0.0055,0.0043,0.0012,0.2318
10/14/2020,121.0000,123.0300,119.6200,118.8817,150712000,1.01782,1.0349,1.0062,0.65,0.51,0.14,27.451,0.0055,0.0043,0.0012,0.2309
10/13/2020,125.2700,125.3900,119.6500,118.7934,262330500,1.05452,1.0555,1.0072,0.65,0.51,0.14,27.451,0.0055,0.0043,0.0012,0.2311
10/12/2020,120.0600,125.1800,119.2800,122.0306,240226800,0.98385,1.0258,0.9775,0.65,0.51,0.14,27.451,0.0053,0.0042,0.0011,0.2250
10/9/2020,115.2800,117.0000,114.9200,114.7421,100506900,1.00469,1.0197,1.0016,0.65,0.51,0.14,27.451,0.0057,0.0044,0.0012,0.2392
10/8/2020,116.2500,116.4000,114.5900,112.7802,83477200,1.03077,1.0321,1.0160,0.65,0.51,0.14,27.451,0.0058,0.0045,0.0012,0.2434
10/7/2020,114.6200,115.5500,114.1300,112.8881,96849000,1.01534,1.0236,1.0110,0.65,0.51,0.14,27.451,0.0058,0.0045,0.0012,0.2432
10/6/2020,115.7000,116.1200,112.2500,111.0047,161498200,1.04230,1.0461,1.0112,0.65,0.51,0.14,27.451,0.0059,0.0046,0.0013,0.2473
10/5/2020,113.9100,116.6500,113.5500,114.2810,106243800,0.99675,1.0207,0.9936,0.65,0.51,0.14,27.451,0.0057,0.0045,0.0012,0.2402
